name,iso_a3,currency_code,local_price,dollar_ex,dollar_price,GDP_dollar,GDP_local,date
United Kingdom,GBR,GBP,3.69,0.831079999999998,4.44,47202.581,34311.091,2022-07-01
United Kingdom,GBR,GBP,3.19,0.72285673,4.41,40903.517,31755.648,2018-01-01
United Kingdom,GBR,GBP,3.39,0.76866905,4.41,43121.056,33763.238,2020-01-14
United Kingdom,GBR,GBP,2.89,0.661594443,4.37,47816.045,29044.104,2015-01-01
United Kingdom,GBR,GBP,3.39,0.79255003,4.28,43121.056,33763.238,2020-07-01
United Kingdom,GBR,GBP,2.69,0.633211968,4.25,42691.188,27020.721,2013-01-01
United Kingdom,GBR,GBP,3.19,0.753863551,4.23,40903.517,31755.648,2018-07-01
United Kingdom,GBR,GBP,2.89,0.684532977,4.22,45418.935,29722.193,2016-01-01
United Kingdom,GBR,GBP,2.69,0.646266197,4.16,42281.87,26380.801,2012-07-01
United Kingdom,GBR,GBP,3.19,0.775885479,4.11,41630.457,30718.956,2017-07-01
United Kingdom,GBR,GBP,3.29,0.802181935,4.1,43718.965,32728.942,2019-07-09
United Kingdom,GBR,GBP,3.19,0.78320802,4.07,43718.965,32728.942,2019-01-01
United Kingdom,GBR,GBP,2.69,0.669142494,4.02,42691.188,27020.721,2013-07-01
United Kingdom,GBR,GBP,1.99,0.496610632,4.01,44731.564,24277.41,2007-06-01
United Kingdom,GBR,GBP,2.99,0.758840492,3.94,45418.935,29722.193,2016-07-01
United Kingdom,GBR,GBP,2.39,0.614137444,3.89,39731.624,25688.257,2011-07-01
United Kingdom,GBR,GBP,1.94,0.506034461,3.83,44731.564,24277.41,2007-01-01
United Kingdom,GBR,GBP,2.49,0.651253663,3.82,42281.87,26380.801,2012-01-01
United Kingdom,GBR,GBP,3.09,0.82877507,3.73,41630.457,30718.956,2017-01-01
United Kingdom,GBR,GBP,2.29,0.620886626,3.69,48038.966,25859.731,2009-07-01
United Kingdom,GBR,GBP,2.29,0.623752495,3.67,39101.208,25009.557,2010-01-01
United Kingdom,GBR,GBP,1.94,0.531801744,3.65,42171.202,23168.126,2006-05-01
United Kingdom,GBR,GBP,2.29,0.657375756,3.48,39101.208,25009.557,2010-07-01
United Kingdom,GBR,GBP,1.88,0.546448087,3.44,40415.48,22064.971,2005-06-01
United Kingdom,GBR,GBP,1.88,0.558659218,3.37,34524.996,21127.32,2004-05-01
United Kingdom,GBR,GBP,1.88,0.566925563,3.32,42171.202,23168.126,2006-01-01
United Kingdom,GBR,GBP,1.99,0.632911392,3.14,30099.602,20050.803,2003-04-01
United Kingdom,GBR,GBP,1.9,0.632911392,3,28733.206,17755.606,2000-04-01
United Kingdom,GBR,GBP,1.99,0.689655172,2.89,27816.748,19319.321,2002-04-01
United Kingdom,GBR,GBP,1.99,0.699300699,2.85,28279.663,18654.689,2001-04-01
United States of America,USA,USD,5.15,1,5.15,69231.4,69231.4,2022-07-01
United States of America,USA,USD,5.04,1,5.04,69231.4,69231.4,2022-01-01
United States of America,USA,USD,4.93,1,4.93,63078.471,63078.471,2021-07-01
United States of America,USA,USD,4.89,1,4.89,63078.471,63078.471,2021-01-01
United States of America,USA,USD,4.82,1,4.82,65051.88,65051.88,2020-01-14
United States of America,USA,USD,4.82,1,4.82,65051.88,65051.88,2020-07-01
United States of America,USA,USD,4.71,1,4.71,62769.664,62769.664,2019-01-01
United States of America,USA,USD,4.71,1,4.71,62769.664,62769.664,2019-07-09
United States of America,USA,USD,4.62,1,4.62,59885.714,59885.714,2018-07-01
United States of America,USA,USD,4.61,1,4.61,59885.714,59885.714,2018-01-01
United States of America,USA,USD,4.5,1,4.5,56729.681,56729.681,2016-07-01
United States of America,USA,USD,4.5,1,4.5,57839.992,57839.992,2017-01-01
United States of America,USA,USD,4.5,1,4.5,57839.992,57839.992,2017-07-01
United States of America,USA,USD,4.29,1,4.29,53245.516,53245.516,2014-07-01
United States of America,USA,USD,4.29,1,4.29,55083.507,55083.507,2015-01-01
United States of America,USA,USD,4.29,1,4.29,55083.507,55083.507,2015-07-01
United States of America,USA,USD,4.29,1,4.29,56729.681,56729.681,2016-01-01
United States of America,USA,USD,4.24,1,4.24,53245.516,53245.516,2014-01-01
United States of America,USA,USD,4.18,1,4.18,51736.738,51736.738,2013-07-01
United States of America,USA,USD,4.03,1,4.03,51736.738,51736.738,2013-01-01
United States of America,USA,USD,3.96,1,3.96,50008.108,50008.108,2012-07-01
United States of America,USA,USD,3.81,1,3.81,50008.108,50008.108,2012-01-01
United States of America,USA,USD,3.64,1,3.64,48586.288,48586.288,2011-07-01
United States of America,USA,USD,3.53,1,3.53,47102.428,47102.428,2010-07-01
United States of America,USA,USD,3.43,1,3.43,48470.553,48470.553,2009-07-01
United States of America,USA,USD,3.43,1,3.43,47102.428,47102.428,2010-01-01
United States of America,USA,USD,3.21,1,3.21,47943.353,47943.353,2008-06-01
United States of America,USA,USD,3,1,3,46216.853,46216.853,2007-06-01
United States of America,USA,USD,2.89,1,2.89,46216.853,46216.853,2007-01-01
United States of America,USA,USD,2.78,1,2.78,44034.256,44034.256,2006-05-01
United States of America,USA,USD,2.67,1,2.67,44034.256,44034.256,2006-01-01
United States of America,USA,USD,2.58,1,2.58,41641.617,41641.617,2005-06-01
United States of America,USA,USD,2.47,1,2.47,39405.354,39405.354,2004-05-01
United States of America,USA,USD,2.46,1,2.46,37945.761,37945.761,2003-04-01
United States of America,USA,USD,2.35,1,2.35,37101.453,37101.453,2002-04-01
United States of America,USA,USD,2.24,1,2.24,34496.241,34496.241,2000-04-01
United States of America,USA,USD,2.24,1,2.24,36312.782,36312.782,2001-04-01
Uruguay,URY,UYU,255,41.91,6.08,16756.344,729194.218,2022-07-01
Uruguay,URY,UYU,105,19.28,5.45,16253.468,330109.289,2013-01-01
Uruguay,URY,UYU,239,44.0355,5.43,16756.344,729194.218,2022-01-01
Uruguay,URY,UYU,225,44,5.11,15169.153,637304.168,2021-07-01
Uruguay,URY,UYU,105,21.085,4.98,16253.468,330109.289,2013-07-01
Uruguay,URY,UYU,113,22.97,4.92,18167.344,372095.97,2014-07-01
Uruguay,URY,UYU,105,21.38,4.91,18167.344,372095.97,2014-01-01
Uruguay,URY,UYU,140,28.58,4.9,18388.305,527309.172,2018-01-01
Uruguay,URY,UYU,90,18.45,4.88,12883.878,258440.924,2011-07-01
Uruguay,URY,UYU,204,42.495,4.8,15169.153,637304.168,2021-01-01
Uruguay,URY,UYU,179,37.435,4.78,17402.438,613527.298,2020-01-14
Uruguay,URY,UYU,164,35.1695,4.66,18401.411,565389.487,2019-07-09
Uruguay,URY,UYU,90,19.45,4.63,15267.777,294885.66,2012-01-01
Uruguay,URY,UYU,113,24.425,4.63,18003.214,418504.214,2015-01-01
Uruguay,URY,UYU,99,21.87,4.53,15267.777,294885.66,2012-07-01
Uruguay,URY,UYU,130,28.705,4.53,16446.227,496062.065,2017-07-01
Uruguay,URY,UYU,140,31.31,4.47,18388.305,527309.172,2018-07-01
Uruguay,URY,UYU,125,28.725,4.35,16446.227,496062.065,2017-01-01
Uruguay,URY,UYU,189,43.675,4.33,17402.438,613527.298,2020-07-01
Uruguay,URY,UYU,140,32.51,4.31,18401.411,565389.487,2019-01-01
Uruguay,URY,UYU,113,27.345,4.13,18003.214,418504.214,2015-07-01
Uruguay,URY,UYU,123,30.165,4.08,16692.648,456164.161,2016-07-01
Uruguay,URY,UYU,79,21.1,3.74,10181.702,229779.804,2010-07-01
Uruguay,URY,UYU,113,30.185,3.74,16692.648,456164.161,2016-01-01
Uruguay,URY,UYU,77,23.17,3.32,10181.702,229779.804,2010-01-01
Uruguay,URY,UYU,61,19.15,3.19,7587.881,177715.771,2008-06-01
Uruguay,URY,UYU,61,23.17,2.63,9808.916,205490.256,2009-07-01
Uruguay,URY,UYU,62,23.945,2.59,6347.279,152483.337,2007-06-01
Uruguay,URY,UYU,55,23.925,2.3,6347.279,152483.337,2007-01-01
Uruguay,URY,UYU,44,24.125,1.82,4456.8,127720.734,2005-06-01
Uruguay,URY,UYU,42.28,23.925,1.77,5637.982,137728.39,2006-05-01
Uruguay,URY,UYU,29.8,29.735,1,3926.713,110570.678,2004-05-01
Venezuela,VEN,VEF,39,4.29465,9.08,11993.39,,2013-01-01
Venezuela,VEN,VEF,34,4.29465,7.92,12180.028,,2012-07-01
Venezuela,VEN,VEF,45,6.2921,7.15,11993.39,,2013-07-01
Venezuela,VEN,VEF,45,6.2921,7.15,8695.044,,2014-01-01
Venezuela,VEN,VEF,30,4.29465,6.99,12180.028,,2012-01-01
Venezuela,VEN,VEF,75,11,6.82,8695.044,,2014-07-01
Venezuela,VEN,VEF,28,4.29465,6.52,11158.18,,2011-07-01
Venezuela,VEN,VEF,3550,676.6047,5.25,9092.02,,2017-01-01
Venezuela,VEN,VES,23,4.5435,5.06,1685.657,,2022-01-01
Venezuela,VEN,VES,16020000,3613989.071,4.43,1690.659,,2021-07-01
Venezuela,VEN,VEF,10950,2700,4.06,9092.02,,2017-07-01
Venezuela,VEN,VEF,7400,2147.3,3.45,6646.803,,2007-06-01
Venezuela,VEN,VEF,2170,641.4001,3.38,10568.1,,2016-07-01
Venezuela,VEN,VEF,2500,857,2.92,4963.916,,2002-04-01
Venezuela,VEN,VEF,132,52.1021,2.53,6747.666,,2015-01-01
Venezuela,VEN,VEF,3700,1598,2.32,3778.255,,2003-04-01
Venezuela,VEN,VEF,5900,2615.92,2.26,5421.656,,2006-01-01
Venezuela,VEN,VEF,5701.25,2519.58,2.26,5421.656,,2006-05-01
Venezuela,VEN,VEF,5600,2629.62,2.13,4311.999,,2005-06-01
Venezuela,VEN,VES,10,5.6732,1.76,1685.657,,2022-07-01
Venezuela,VEN,VEF,6800,4125.278,1.65,6646.803,,2007-01-01
Venezuela,VEN,VEF,4400,2977,1.48,3266.095,,2004-05-01
Venezuela,VEN,VEF,132,197,0.67,6747.666,,2015-07-01
Venezuela,VEN,VEF,132,198.6986,0.66,10568.1,,2016-01-01
Vietnam,VNM,VND,69000,22650,3.05,3724.543,85420189.717,2022-01-01
Vietnam,VNM,VND,69000,23028.5,3,3520.738,81782613.546,2021-07-01
Vietnam,VNM,VND,69000,23417,2.95,3724.543,85420189.717,2022-07-01
Vietnam,VNM,VND,65000,22711.5,2.86,2957.899,67191171.646,2018-01-01
Vietnam,VNM,VND,66000,23064,2.86,3520.738,81782613.546,2021-01-01
Vietnam,VNM,VND,66000,23176,2.85,3398.214,78930885.178,2020-01-14
Vietnam,VNM,VND,66000,23180,2.85,3398.214,78930885.178,2020-07-01
Vietnam,VNM,VND,60000,21230,2.83,2369.973,49840469.239,2014-07-01
Vietnam,VNM,VND,65000,23039.5,2.82,2957.899,67191171.646,2018-07-01
Vietnam,VNM,VND,60000,21380,2.81,2566.854,54415204.831,2015-01-01
Vietnam,VNM,VND,65000,23199,2.8,3201.686,73704330.3,2019-01-01
Vietnam,VNM,VND,65000,23231,2.8,3201.686,73704330.3,2019-07-09
Vietnam,VNM,VND,60000,21810,2.75,2566.854,54415204.831,2015-07-01
Vietnam,VNM,VND,60000,22300,2.69,2581.907,56603826.597,2016-07-01
Vietnam,VNM,VND,60000,22467.5,2.67,2581.907,56603826.597,2016-01-01
Vietnam,VNM,VND,60000,22572,2.66,2720.168,60838178.105,2017-01-01
Vietnam,VNM,VND,60000,22732.5,2.64,2720.168,60838178.105,2017-07-01
